Product_ID,Category,Brand,Season,Product_Name,Original_Price,Competitor_Price,Seasonality_Factor,Markdown_1,Markdown_2,Markdown_3,Markdown_4,Historical_Sales,Sales_After_M1,Sales_After_M2,Sales_After_M3,Sales_After_M4,Stock_Level,Promotion_Type,Customer Ratings,Return Rate,Optimal Discount
38403,Bodycare,BrandE,Spring,Body Butter,91.84,90.85,0.74,0.22,0.26,0.11,0.39,92,101,112,114,134,55,In-Store,4.2,2.58,0.24
38404,Makeup,BrandA,Summer,Lip Gloss,58.51,60.78,0.67,0.13,0.31,0.21,0.32,105,113,143,167,229,194,In-Store,4.6,1.67,0.24
38405,Skincare,BrandE,Rainy,Face Mist,37.33,39.91,1.22,0.26,0.36,0.11,0.39,253,274,292,306,319,61,In-Store,4.6,1.57,0.28
38406,Makeup,BrandA,Winter,BB Cream,50.98,51.91,1.54,0.22,0.25,0.27,0.4,95,107,126,151,194,192,Social Media,4.6,1.46,0.29
38407,Bodycare,BrandC,Summer,After-Sun Lotion,58.79,60.32,1.91,0.14,0.48,0.23,0.38,218,242,316,385,470,64,In-Store,4.7,1.93,0.31
38408,Bodycare,BrandD,Summer,Bath Salts,57.01,57.01,1.53,0.21,0.25,0.26,0.46,225,273,321,364,515,64,In-Store,4.9,1.26,0.3
38409,Makeup,BrandD,Winter,Contour Kit,11.36,11.8,1.82,0.25,0.25,0.14,0.47,231,278,325,375,513,82,Online,4.9,1.6,0.28
38410,Skincare,BrandC,Summer,Hydrating Serum,6.1,8.41,1.76,0.35,0.47,0.24,0.33,239,331,472,571,693,137,Social Media,4.5,1.99,0.35
38411,Skincare,BrandB,Winter,Brightening Cream,14.52,15.91,1.95,0.36,0.31,0.1,0.41,320,421,487,526,673,142,Social Media,5,1.15,0.3
38412,Skincare,BrandB,Rainy,Face Mist,10.95,11.34,0.89,0.29,0.38,0.16,0.35,69,70,66,68,73,136,Online,2.8,5.71,0.3
38413,Bodycare,BrandF,Summer,Bath Salts,9.23,8.93,1.55,0.31,0.43,0.23,0.42,126,153,218,265,358,162,Online,4.7,1.78,0.35
38414,Skincare,BrandB,Rainy,Facial Essence,48.86,51.8,1.12,0.35,0.45,0.15,0.5,83,94,104,104,106,116,Social Media,3.2,3.99,0.36
38415,Skincare,BrandF,Rainy,Hydrating Serum,47.49,49,0.7,0.35,0.48,0.29,0.45,50,56,65,63,58,79,Online,2.1,4.15,0.39
38416,Skincare,BrandA,Winter,Face Mist,96.2,96.02,1.73,0.23,0.4,0.29,0.41,123,146,181,242,335,125,Social Media,4.7,1.5,0.33
38417,Skincare,BrandF,Spring,Hydrating Serum,6.25,6.06,0.96,0.28,0.39,0.26,0.39,60,64,67,65,70,82,Social Media,2.7,5.24,0.33
38418,Makeup,BrandC,Winter,Lipstick,53.39,52.78,1.94,0.28,0.33,0.18,0.41,374,433,533,590,839,174,Social Media,4.6,1.51,0.3
38419,Bodycare,BrandD,Spring,Body Powder,36.13,38.83,0.97,0.15,0.37,0.17,0.38,97,102,116,115,108,99,Online,4.4,3.63,0.27
38420,Bodycare,BrandE,Spring,Body Scrub,91.21,94.2,0.62,0.35,0.21,0.24,0.44,114,125,130,143,135,166,In-Store,4.4,2.65,0.31
38421,Makeup,BrandE,Rainy,Eyebrow Pencil,77.32,78.78,0.78,0.16,0.25,0.25,0.38,95,102,114,121,135,158,Online,4.3,2.31,0.26
38422,Skincare,BrandA,Spring,Eye Cream,8.16,8,0.96,0.12,0.48,0.23,0.34,102,106,117,118,115,163,Online,3.6,3.46,0.29
38423,Skincare,BrandD,Spring,Hydrating Serum,63.76,64.34,1.18,0.23,0.3,0.15,0.38,184,187,206,217,207,155,In-Store,5,1.82,0.26
38424,Skincare,BrandD,Winter,Makeup Remover,63.31,63.37,1.68,0.28,0.4,0.23,0.4,277,322,404,499,711,162,Online,4.9,1.03,0.33
38425,Bodycare,BrandF,Winter,Body Oil,95.54,96.63,1.95,0.25,0.2,0.26,0.43,408,459,522,625,863,55,In-Store,4.5,1.06,0.28
38426,Skincare,BrandE,Winter,Facial Essence,22.43,23.22,1.61,0.24,0.39,0.3,0.33,172,205,260,333,397,66,Online,4.7,1.44,0.32
38427,Makeup,BrandD,Summer,BB Cream,98.74,100.66,1.18,0.32,0.35,0.13,0.38,144,168,234,256,318,184,Online,4.6,1.6,0.3
38428,Makeup,BrandF,Spring,Eyeliner,92.18,91.4,1.55,0.21,0.34,0.13,0.31,271,334,413,475,586,153,Social Media,4.8,1.45,0.25
38429,Makeup,BrandD,Winter,Lipstick,6.66,9.32,1.99,0.31,0.39,0.15,0.39,201,271,334,369,470,74,Online,4.6,1.45,0.31
38430,Skincare,BrandF,Spring,Face Oil,78.18,79.81,0.68,0.3,0.37,0.21,0.32,47,44,49,47,49,92,Online,3,5.65,0.3
38431,Makeup,BrandD,Rainy,Setting Powder,35.12,37.45,0.55,0.17,0.49,0.16,0.38,43,43,53,55,59,82,Social Media,2.6,5.89,0.3
38432,Makeup,BrandC,Rainy,Eyebrow Pencil,89.44,91.17,1.25,0.21,0.47,0.13,0.31,205,223,213,218,223,89,Online,4.6,1.85,0.28
38433,Skincare,BrandB,Winter,Vitamin C Serum,24.93,27.12,1.95,0.24,0.2,0.12,0.42,320,391,453,480,722,198,Online,4.8,1.53,0.24
38434,Skincare,BrandE,Winter,Exfoliating Scrub,88.33,89.04,1.75,0.36,0.23,0.13,0.36,334,472,533,599,844,138,Online,4.8,1.62,0.27
38435,Skincare,BrandF,Rainy,Brightening Cream,82.16,83.82,0.91,0.29,0.49,0.13,0.36,85,91,85,86,90,193,In-Store,2.6,5.66,0.32
38436,Skincare,BrandB,Summer,Vitamin C Serum,87.39,86.58,1.72,0.31,0.23,0.23,0.37,177,230,287,353,489,124,Social Media,4.8,1.5,0.29
38437,Skincare,BrandA,Spring,Pore Minimizer,5.01,4.42,1.17,0.16,0.27,0.11,0.49,190,185,203,207,226,81,Social Media,4.8,1.13,0.26
38438,Skincare,BrandB,Rainy,Night Cream,56.34,58.37,1.19,0.19,0.41,0.2,0.4,88,94,89,94,110,187,Social Media,3.2,3.4,0.3
38439,Skincare,BrandA,Rainy,Face Oil,76.46,76.63,0.81,0.27,0.35,0.28,0.38,49,51,52,56,59,174,In-Store,2,5.84,0.32
38440,Bodycare,BrandF,Winter,Bath Salts,28.89,30.99,1.53,0.36,0.47,0.13,0.33,216,301,452,488,662,114,In-Store,4.9,1.24,0.32
38441,Skincare,BrandF,Winter,Anti-Aging Cream,72.75,72.17,1.9,0.31,0.37,0.28,0.31,169,216,299,391,460,83,In-Store,4.9,1.35,0.32
38442,Bodycare,BrandC,Winter,Body Wash,98.65,100.63,1.52,0.17,0.26,0.29,0.38,187,209,257,311,422,163,Social Media,4.6,1.26,0.28
38443,Makeup,BrandA,Winter,Lip Gloss,20.73,21.34,1.68,0.29,0.24,0.27,0.43,173,232,266,311,383,197,Online,4.7,1.56,0.31
38444,Skincare,BrandF,Spring,Makeup Remover,47.84,48.19,0.65,0.3,0.43,0.13,0.44,98,95,87,92,87,148,Social Media,2.6,4.38,0.32
38445,Bodycare,BrandA,Rainy,Body Wash,16.45,15.51,0.94,0.39,0.28,0.18,0.39,115,144,171,207,252,65,In-Store,4.9,1.99,0.31
38446,Skincare,BrandA,Rainy,Face Oil,53.61,53.77,0.7,0.28,0.34,0.16,0.39,134,145,165,167,173,51,Online,3.8,3.43,0.29
38447,Skincare,BrandF,Rainy,Anti-Aging Cream,25.53,27.64,0.81,0.22,0.45,0.2,0.3,126,123,144,158,158,151,Online,4,2.85,0.29
38448,Makeup,BrandD,Summer,Makeup Primer,51.35,54.26,0.54,0.33,0.24,0.25,0.34,30,38,47,61,80,151,Social Media,2.5,4.02,0.29
38449,Bodycare,BrandB,Rainy,Deodorant,64.85,66.59,1.15,0.33,0.47,0.1,0.46,200,268,339,358,480,125,Social Media,4.6,1.64,0.34
38450,Skincare,BrandB,Rainy,Acne Treatment Gel,7.76,9.38,0.6,0.36,0.44,0.18,0.41,119,140,157,153,158,119,Online,3.3,2.16,0.35
38451,Makeup,BrandA,Spring,Bronzer,76.85,77.35,1.61,0.17,0.43,0.3,0.48,319,375,513,685,863,160,Online,4.7,1.84,0.34
38452,Skincare,BrandF,Spring,Facial Essence,28.7,31.22,0.53,0.21,0.48,0.19,0.41,73,79,90,97,116,189,Online,3.2,2.86,0.32
38453,Skincare,BrandF,Rainy,Facial Cleanser,35.41,36.65,0.82,0.39,0.38,0.3,0.43,52,61,60,63,71,77,Online,2.3,4.8,0.38
38454,Makeup,BrandE,Rainy,Foundation,7.47,8.97,0.72,0.28,0.41,0.19,0.38,136,141,150,149,159,62,Social Media,3.9,3.8,0.31
38455,Bodycare,BrandC,Winter,Body Cream,56.16,56.08,1.62,0.37,0.31,0.2,0.49,280,352,467,517,735,95,Online,4.9,1.74,0.34
38456,Skincare,BrandA,Rainy,Hydrating Mask,37.53,36.75,0.86,0.12,0.47,0.17,0.46,130,130,129,128,141,118,Online,3.6,2.98,0.3
38457,Skincare,BrandB,Winter,Pore Minimizer,32.06,34.28,1.61,0.23,0.23,0.13,0.31,126,148,182,195,254,58,In-Store,4.8,1.54,0.23
38458,Bodycare,BrandC,Winter,Body Powder,7.69,9.16,1.91,0.4,0.47,0.3,0.4,248,347,454,601,886,94,Social Media,4.6,1.18,0.39
38459,Bodycare,BrandE,Rainy,Body Balm,19.02,20.72,1.29,0.17,0.46,0.28,0.31,170,201,270,343,455,70,Online,4.6,1.58,0.3
38460,Bodycare,BrandA,Winter,Body Butter,31.34,31.64,1.81,0.36,0.49,0.15,0.49,255,317,472,528,730,118,Online,4.7,1.84,0.37
38461,Bodycare,BrandD,Summer,Hand Cream,37.61,38.61,1.54,0.31,0.46,0.28,0.49,154,188,283,368,523,190,Social Media,4.9,1.11,0.38
38462,Skincare,BrandC,Summer,Anti-Aging Cream,73.92,76.01,1.54,0.36,0.39,0.15,0.5,306,381,477,548,776,152,Social Media,4.6,1.57,0.35
38463,Bodycare,BrandA,Winter,Foot Scrub,13.69,16.03,1.94,0.14,0.41,0.24,0.49,316,351,434,492,618,111,In-Store,4.6,1.26,0.32
38464,Bodycare,BrandD,Spring,Shaving Gel,58.75,58.4,0.79,0.35,0.27,0.19,0.49,133,143,161,172,201,94,Social Media,4.7,1.13,0.32
38465,Makeup,BrandB,Rainy,Concealer,76.61,76.73,0.74,0.25,0.24,0.29,0.37,112,115,112,121,122,117,Online,3.1,2.69,0.29
38466,Bodycare,BrandB,Rainy,Shaving Gel,58.7,61.35,0.97,0.23,0.36,0.2,0.42,102,115,140,160,231,166,Social Media,4.6,1.13,0.3
38467,Skincare,BrandB,Rainy,Acne Treatment Gel,73.58,74.78,0.71,0.23,0.21,0.27,0.34,111,116,124,138,151,126,In-Store,3.1,3,0.26
38468,Skincare,BrandF,Spring,Pore Minimizer,54.18,56.47,0.98,0.32,0.36,0.15,0.44,165,167,184,180,203,119,In-Store,4.8,1.6,0.32
38469,Bodycare,BrandB,Summer,Shaving Gel,38.93,41.13,1.6,0.22,0.25,0.21,0.35,93,116,143,164,201,64,Online,4.8,1.5,0.26
38470,Makeup,BrandE,Spring,Liquid Eyeliner,95.98,96.74,1.77,0.2,0.28,0.21,0.35,138,168,222,258,340,172,Online,4.7,1.5,0.26
38471,Skincare,BrandA,Summer,Vitamin C Serum,34.11,36.71,1.83,0.18,0.49,0.26,0.35,359,428,579,730,914,199,Social Media,4.7,1.34,0.32
38472,Bodycare,BrandA,Summer,Body Wash,71.18,73.11,1.76,0.32,0.39,0.14,0.41,225,301,371,398,500,132,Social Media,4.7,1.38,0.32
38473,Skincare,BrandF,Winter,Facial Cleanser,99.11,98.2,1.58,0.29,0.26,0.27,0.35,212,263,338,441,584,128,In-Store,4.5,1.86,0.29
38474,Makeup,BrandF,Rainy,Foundation,55.72,57.62,1.16,0.17,0.42,0.11,0.41,144,148,159,156,172,86,Social Media,3.3,3.61,0.28
38475,Skincare,BrandA,Summer,Anti-Aging Cream,82.19,81.2,1.64,0.25,0.34,0.13,0.48,285,360,463,504,779,88,Social Media,4.7,1.38,0.3
38476,Skincare,BrandE,Winter,Face Toner,5.66,4.71,1.99,0.11,0.46,0.15,0.42,177,193,241,276,402,198,Online,5,1.46,0.29
38477,Skincare,BrandA,Winter,Eye Cream,24.25,26.8,1.71,0.24,0.25,0.19,0.46,316,383,432,519,760,96,In-Store,4.7,1.58,0.28
38478,Skincare,BrandC,Spring,Brightening Cream,78.98,79.7,1.16,0.1,0.36,0.27,0.4,173,177,184,185,198,108,Social Media,4.8,1.02,0.28
38479,Skincare,BrandB,Summer,Exfoliating Scrub,98.07,97.89,1.73,0.39,0.43,0.26,0.47,147,215,317,359,560,195,In-Store,4.7,1.23,0.39
38480,Skincare,BrandE,Rainy,Night Cream,28.99,30.08,0.71,0.27,0.5,0.21,0.39,98,108,121,129,151,186,In-Store,4.4,3.93,0.34
38481,Skincare,BrandF,Rainy,Face Serum,23.93,23.86,0.79,0.18,0.41,0.15,0.34,136,147,150,151,157,194,Social Media,3.4,3.29,0.27
38482,Bodycare,BrandF,Winter,Exfoliating Gloves,90.04,91.77,1.95,0.18,0.29,0.22,0.33,181,209,277,327,419,53,In-Store,5,1.02,0.26
38483,Bodycare,BrandD,Rainy,After-Sun Lotion,90.33,91.15,1.27,0.28,0.28,0.29,0.39,216,271,314,381,533,64,In-Store,4.9,1.81,0.31
38484,Bodycare,BrandF,Spring,Anti-Cellulite Cream,96.42,99,0.98,0.32,0.5,0.24,0.31,197,228,227,233,231,168,Online,4.9,1.72,0.34
38485,Skincare,BrandF,Spring,Eye Cream,57.52,58.59,0.83,0.26,0.43,0.21,0.46,139,134,136,136,150,126,In-Store,3.7,2.97,0.34
38486,Bodycare,BrandB,Summer,Shaving Gel,46.15,46.73,1.62,0.18,0.32,0.22,0.31,120,138,177,217,293,154,Social Media,4.8,1.31,0.26
38487,Skincare,BrandE,Winter,Makeup Remover,41.94,42.45,1.56,0.39,0.47,0.24,0.42,271,379,534,671,836,94,Online,4.8,1.15,0.38
38488,Makeup,BrandE,Summer,Mascara,92.07,94.29,0.56,0.28,0.37,0.12,0.36,76,93,132,141,168,166,In-Store,3.9,3.86,0.28
38489,Bodycare,BrandC,Spring,After-Sun Lotion,91.02,91.01,1.08,0.25,0.28,0.24,0.45,127,141,143,142,170,160,Online,3.2,3.98,0.3
38490,Makeup,BrandA,Rainy,Eyeshadow Palette,35.66,36.12,0.56,0.33,0.42,0.24,0.33,113,126,130,137,150,147,Online,3.5,3.49,0.33
38491,Bodycare,BrandD,Winter,Anti-Cellulite Cream,54.98,57.84,1.76,0.26,0.29,0.21,0.42,301,389,520,591,740,162,Social Media,4.5,1.99,0.3
38492,Skincare,BrandA,Summer,Makeup Remover,10.39,13.29,1.67,0.27,0.37,0.28,0.43,99,127,176,205,301,99,In-Store,4.7,1.85,0.34
38493,Bodycare,BrandA,Spring,Body Powder,44.83,45.07,0.57,0.32,0.47,0.12,0.35,50,48,53,54,57,153,Social Media,2.9,4.59,0.32
38494,Skincare,BrandC,Rainy,Night Cream,79.77,80.73,0.59,0.35,0.42,0.14,0.47,87,99,104,105,117,129,Social Media,3.3,2.37,0.34
38495,Bodycare,BrandA,Spring,Deodorant,50.83,53.69,0.87,0.29,0.46,0.24,0.46,99,108,100,108,110,171,In-Store,3.8,3.79,0.36
38496,Makeup,BrandC,Spring,Lip Gloss,66.27,67.08,1.51,0.25,0.4,0.24,0.39,305,391,564,710,920,149,Online,4.5,1.93,0.32
38497,Bodycare,BrandD,Winter,Body Wash,81.82,82.35,1.91,0.38,0.33,0.11,0.35,302,425,591,665,796,51,Online,4.8,1.01,0.29
38498,Skincare,BrandE,Spring,Eye Cream,64.53,65.48,0.62,0.22,0.3,0.25,0.42,109,121,123,136,132,93,Social Media,4.2,3.05,0.3
38499,Skincare,BrandA,Winter,Acne Treatment Gel,19.44,20.19,1.62,0.29,0.27,0.2,0.43,110,145,166,197,281,149,Social Media,4.6,1.64,0.3
38500,Bodycare,BrandF,Winter,Shower Gel,90.11,90.33,1.64,0.14,0.3,0.29,0.35,203,227,294,355,456,121,In-Store,5,1.22,0.27
38501,Bodycare,BrandE,Rainy,Body Balm,51.96,53.61,1.18,0.22,0.21,0.28,0.5,196,238,293,338,451,194,Social Media,4.5,1.56,0.3
38502,Bodycare,BrandA,Winter,Body Scrub,9.83,12.78,1.58,0.15,0.48,0.15,0.48,101,113,163,184,279,108,Online,4.7,1.15,0.32
38503,Skincare,BrandB,Spring,Facial Cleanser,29.15,31.07,0.94,0.27,0.34,0.24,0.39,110,106,112,125,123,169,In-Store,3.1,2.97,0.31
38504,Skincare,BrandA,Rainy,Makeup Remover,38.19,39.39,1.27,0.16,0.36,0.19,0.32,84,83,79,78,74,117,Online,2.9,5.35,0.26
38505,Bodycare,BrandC,Summer,Anti-Cellulite Cream,75.96,75.77,1.59,0.29,0.25,0.22,0.41,267,308,352,410,522,154,Online,4.9,1.95,0.29
38506,Makeup,BrandB,Winter,CC Cream,91.38,91.8,1.66,0.38,0.26,0.17,0.4,242,294,383,422,533,177,Online,4.9,1.78,0.3
38507,Skincare,BrandF,Summer,Facial Essence,37.04,37.3,1.54,0.19,0.31,0.14,0.46,222,245,299,346,481,174,Social Media,4.8,1.69,0.28
38508,Skincare,BrandD,Winter,Facial Cleanser,99.89,100.72,1.78,0.4,0.23,0.23,0.42,93,137,171,216,307,154,In-Store,4.6,1.03,0.32
38509,Skincare,BrandD,Winter,Face Toner,69.98,70.71,1.87,0.29,0.29,0.26,0.32,198,265,350,427,552,195,Online,5,1.68,0.29
38510,Skincare,BrandF,Rainy,Peeling Gel,38.74,39.24,0.64,0.12,0.39,0.29,0.41,124,125,147,144,137,69,Social Media,3.6,3.22,0.3
38511,Makeup,BrandD,Winter,Matte Lipstick,93.24,94.41,1.74,0.2,0.49,0.27,0.38,139,168,235,267,364,161,Online,4.6,1.38,0.34
38512,Bodycare,BrandB,Winter,Body Powder,52.76,53.72,1.98,0.11,0.28,0.23,0.49,337,368,432,521,689,65,In-Store,4.8,1.84,0.28
38513,Skincare,BrandD,Summer,Sunscreen,24.29,26.97,1.96,0.22,0.4,0.13,0.32,174,217,315,362,420,185,Online,5,1.87,0.27
38514,Bodycare,BrandD,Summer,Bath Salts,25.37,25.75,1.84,0.19,0.4,0.15,0.37,99,112,164,193,238,129,Online,5,1.79,0.28
38515,Makeup,BrandC,Winter,CC Cream,48.74,51.4,1.96,0.37,0.4,0.18,0.48,353,507,643,719,1062,65,Online,4.6,1.11,0.36
38516,Skincare,BrandF,Rainy,Hydrating Serum,98.41,99.87,0.92,0.36,0.36,0.13,0.41,106,114,134,132,132,121,In-Store,3.7,2.22,0.32
38517,Bodycare,BrandD,Summer,Foot Scrub,80.57,82.59,1.82,0.11,0.38,0.13,0.45,364,401,575,662,913,159,Online,4.5,1,0.27
38518,Skincare,BrandE,Summer,Facial Cleanser,70.75,71.19,1.82,0.21,0.46,0.11,0.36,266,308,425,452,555,176,Online,4.6,1.82,0.29
38519,Bodycare,BrandA,Rainy,Deodorant,61.88,64.6,1.28,0.12,0.22,0.29,0.3,131,142,160,209,274,138,Online,4.8,1.04,0.23
38520,Skincare,BrandF,Spring,Makeup Remover,37.06,38.02,1.29,0.31,0.23,0.23,0.49,120,130,136,146,138,50,Online,3.4,3.52,0.32
38521,Skincare,BrandE,Spring,Face Mist,48.17,47.61,1.07,0.31,0.42,0.24,0.39,64,61,59,57,67,139,Online,2.6,4.18,0.34
38522,Bodycare,BrandE,Rainy,Body Balm,43.45,42.96,1.28,0.29,0.3,0.19,0.38,236,278,365,419,541,184,Online,4.7,1.47,0.29
38523,Makeup,BrandA,Rainy,Liquid Eyeliner,37.97,37.23,0.65,0.21,0.23,0.27,0.45,97,94,103,104,124,182,In-Store,3.7,3.17,0.29
38524,Skincare,BrandC,Rainy,Facial Essence,74.76,77.55,0.99,0.18,0.32,0.19,0.3,203,218,236,256,291,179,Social Media,4.5,1.23,0.25
38525,Bodycare,BrandF,Rainy,Body Oil,31.92,33.66,1.17,0.19,0.36,0.27,0.48,209,231,284,325,436,54,Social Media,4.5,1.37,0.32
38526,Makeup,BrandB,Spring,Eyebrow Pencil,83.42,83.94,1.73,0.34,0.24,0.14,0.48,119,140,180,197,271,83,In-Store,4.9,1.53,0.3
38527,Makeup,BrandC,Rainy,Mascara,44.04,46.12,0.97,0.36,0.46,0.24,0.4,112,108,104,115,108,119,Online,3.9,3.58,0.36
38528,Bodycare,BrandA,Winter,Body Oil,83.91,84.54,1.81,0.19,0.24,0.12,0.37,116,140,169,189,233,64,Online,4.6,1.02,0.23
38529,Skincare,BrandF,Winter,Brightening Cream,60.2,61.14,1.63,0.39,0.38,0.12,0.41,137,172,236,263,352,132,Online,4.7,1.14,0.32
38530,Bodycare,BrandC,Winter,Body Butter,83.75,83.67,1.82,0.33,0.34,0.21,0.4,242,285,335,383,565,115,In-Store,4.7,1.83,0.32
38531,Skincare,BrandA,Winter,Face Mist,23.16,22.69,1.62,0.13,0.42,0.13,0.3,309,353,470,543,730,110,Online,5,1.41,0.24
38532,Skincare,BrandD,Spring,Pore Minimizer,32.13,32.65,1.16,0.12,0.41,0.14,0.45,167,175,205,200,202,124,Online,4.6,1.74,0.28
38533,Bodycare,BrandF,Winter,Shaving Gel,43.88,43.98,1.56,0.34,0.48,0.11,0.39,159,220,305,340,435,64,Online,4.8,1.96,0.33
38534,Skincare,BrandC,Winter,Acne Treatment Gel,19.52,19.92,1.87,0.24,0.3,0.25,0.32,331,414,561,639,814,101,In-Store,4.8,1.04,0.28
38535,Skincare,BrandE,Spring,Sunscreen,94.43,94.08,0.92,0.24,0.27,0.16,0.41,120,118,114,115,133,85,Social Media,3.5,2.61,0.27
38536,Skincare,BrandF,Winter,Hydrating Serum,89.11,90.86,1.52,0.4,0.22,0.16,0.47,198,292,341,396,516,82,Online,4.9,1.01,0.31
38537,Bodycare,BrandD,Spring,Body Cream,8.65,9.15,1,0.39,0.43,0.11,0.36,67,77,78,79,92,191,In-Store,2.1,5.88,0.32
38538,Skincare,BrandD,Winter,Sunscreen,66.94,67.69,1.98,0.23,0.24,0.2,0.3,295,344,408,451,586,106,In-Store,4.6,1.43,0.24
38539,Bodycare,BrandA,Winter,Body Scrub,98.27,99.96,1.55,0.36,0.35,0.28,0.47,285,343,443,588,916,168,Social Media,4.6,1.95,0.36
38540,Bodycare,BrandC,Rainy,Body Oil,26.35,26.88,0.55,0.3,0.49,0.27,0.48,57,75,96,112,161,186,Social Media,3.4,2.44,0.38
38541,Skincare,BrandA,Winter,Night Cream,50.14,51.32,1.8,0.22,0.38,0.17,0.47,225,262,324,358,490,160,Online,4.8,1.82,0.31
38542,Skincare,BrandD,Winter,Night Cream,52.48,54.31,1.87,0.3,0.38,0.22,0.43,107,143,172,192,274,59,In-Store,4.7,1.06,0.33
38543,Skincare,BrandC,Spring,Exfoliating Scrub,92.17,94.09,1.15,0.22,0.41,0.17,0.32,214,226,263,263,298,156,Online,4.9,1.96,0.28
38544,Bodycare,BrandD,Spring,Body Lotion,83.46,85.81,0.54,0.26,0.37,0.23,0.38,80,90,104,110,109,112,Online,4.1,2.81,0.31
38545,Skincare,BrandD,Summer,Hydrating Serum,74.12,74.6,1.59,0.2,0.37,0.28,0.39,234,273,363,438,551,68,Social Media,5,1.84,0.31
38546,Skincare,BrandF,Rainy,Anti-Aging Cream,73.82,73.53,0.88,0.21,0.47,0.19,0.45,93,95,103,102,106,126,Online,3,3.5,0.33
38547,Bodycare,BrandF,Spring,Body Cream,84.63,83.92,0.55,0.25,0.32,0.18,0.36,81,87,90,93,93,55,In-Store,2.1,4.05,0.28
38548,Bodycare,BrandE,Summer,Body Balm,73.45,74.14,1.68,0.26,0.34,0.13,0.47,133,156,194,208,317,154,In-Store,4.9,1.29,0.3
38549,Skincare,BrandD,Summer,Facial Cleanser,83.64,84.77,1.71,0.27,0.48,0.17,0.45,91,106,166,182,253,171,In-Store,4.8,1.63,0.34
38550,Skincare,BrandC,Rainy,Exfoliating Scrub,26.6,25.91,1.16,0.36,0.39,0.16,0.42,75,82,94,91,97,66,In-Store,2.5,5.25,0.33
38551,Bodycare,BrandD,Summer,Body Butter,68.52,68.09,1.86,0.13,0.41,0.2,0.31,370,410,499,556,745,178,Online,4.6,1.83,0.26
38552,Makeup,BrandE,Summer,Concealer,81.81,83.08,0.61,0.22,0.47,0.13,0.33,84,103,134,145,180,198,Social Media,4.7,1.68,0.29
38553,Bodycare,BrandE,Summer,Body Balm,77.93,80.49,1.56,0.38,0.42,0.3,0.3,323,454,580,756,963,127,Online,5,1.03,0.35
38554,Skincare,BrandD,Summer,Night Cream,89.48,89.09,1.75,0.4,0.26,0.13,0.45,88,113,136,156,237,128,In-Store,4.9,1.31,0.31
38555,Makeup,BrandA,Spring,Setting Powder,27.7,28.82,1.94,0.34,0.27,0.29,0.31,194,234,287,340,463,118,In-Store,4.7,1.76,0.3
38556,Skincare,BrandF,Rainy,Exfoliating Scrub,70.07,71.26,1.16,0.2,0.28,0.29,0.3,107,105,111,117,128,60,In-Store,3.8,2.72,0.27
38557,Makeup,BrandC,Winter,Makeup Primer,28.73,31.59,1.93,0.12,0.35,0.24,0.37,268,287,394,473,573,97,Online,4.6,1.7,0.27
38558,Makeup,BrandF,Winter,Lip Gloss,79.58,81.69,1.74,0.27,0.3,0.12,0.44,268,320,421,457,565,116,Social Media,4.8,1.26,0.28
38559,Skincare,BrandA,Winter,Facial Cleanser,64.76,66.08,1.69,0.27,0.32,0.18,0.47,294,383,450,496,623,197,Online,4.8,1.48,0.31
38560,Makeup,BrandF,Spring,Highlighter,89.02,90.56,1.68,0.38,0.41,0.28,0.41,270,362,493,628,920,65,Social Media,4.7,1.99,0.37
38561,Skincare,BrandF,Spring,Vitamin C Serum,84.53,87.21,0.61,0.19,0.33,0.29,0.45,79,83,79,89,91,103,Online,2.9,4.17,0.32
38562,Bodycare,BrandA,Winter,Stretch Mark Cream,62.13,61.98,1.87,0.13,0.28,0.29,0.47,191,221,253,337,475,54,In-Store,4.5,1.83,0.29
38563,Bodycare,BrandB,Winter,Body Lotion,53.48,55.92,1.66,0.1,0.49,0.17,0.32,304,331,511,605,827,88,Social Media,4.9,1.07,0.27
38564,Skincare,BrandF,Spring,Anti-Aging Cream,10.55,9.93,0.78,0.11,0.24,0.26,0.44,66,67,72,78,82,109,In-Store,2.3,5.73,0.26
38565,Makeup,BrandC,Rainy,Eyeshadow Palette,87.93,90.37,1.05,0.25,0.47,0.27,0.33,200,212,211,203,203,94,Online,4.5,1.1,0.33
38566,Skincare,BrandB,Rainy,Vitamin C Serum,37.35,36.56,1.05,0.17,0.23,0.26,0.49,182,187,184,193,221,200,In-Store,4.5,1.08,0.29
38567,Skincare,BrandE,Rainy,Hydrating Serum,54.71,57.04,1.07,0.3,0.37,0.23,0.43,136,149,156,172,169,136,Online,4,2.89,0.33
38568,Makeup,BrandB,Winter,CC Cream,65.73,64.81,1.55,0.21,0.48,0.16,0.35,304,368,563,663,832,67,Social Media,4.7,1.05,0.3
38569,Skincare,BrandC,Winter,Face Toner,94.49,95.27,1.91,0.33,0.29,0.18,0.44,187,260,343,411,595,52,Social Media,4.8,1.7,0.31
38570,Skincare,BrandF,Summer,Facial Essence,74.02,74.43,1.84,0.22,0.4,0.12,0.3,158,199,273,293,372,107,Online,4.5,1.02,0.26
38571,Bodycare,BrandC,Winter,After-Sun Lotion,32.65,33.4,1.5,0.17,0.28,0.18,0.48,216,256,334,379,521,126,Online,4.6,1.15,0.28
38572,Skincare,BrandC,Rainy,Eye Cream,6.55,8.06,0.66,0.4,0.43,0.26,0.5,53,54,56,56,53,112,In-Store,2.5,5.4,0.4
